invoiceId,issuerId,receiverId,amount,issueDate,paymentDate
15504,91,17,72050,2022-03-01,2022-03-01
15505,142,7,12124,2022-03-01,2022-04-09
15506,142,2,72052,2022-03-01,2022-04-02
15507,91,2,26618,2022-03-01,2022-05-11
15508,14,2,12172,2022-03-01,2022-04-20
15509,91,2,47094,2022-03-01,2022-05-01
15510,142,32,7261,2022-03-01,2022-04-27
15511,2,17,4400,2022-03-01,2022-05-05
15512,78,7,22912,2022-03-01,2022-03-01
15513,14,17,20487,2022-03-01,2022-05-25
15514,142,2,57244,2022-03-01,2022-04-16
15515,91,17,67642,2022-03-01,2022-04-11
15516,142,17,87138,2022-03-01,2022-05-20
15517,91,17,62294,2022-03-01,2022-04-08
15518,17,17,5298,2022-03-01,2022-05-13
15519,78,17,179508,2022-03-01,2022-04-09
15520,78,17,125464,2022-03-01,2022-04-28
15521,142,2,38728,2022-03-01,2022-03-01
15522,16,17,926,2022-03-01,2022-03-01
15523,142,17,170375,2022-03-01,2022-04-15
15524,127,17,9163,2022-03-01,2022-03-01
15525,142,17,78351,2022-03-01,2022-05-18
15526,14,2,17577,2022-03-01,2022-03-01
15527,65,17,9843,2022-03-01,2022-03-01
15528,96,17,958,2022-03-01,2022-04-30
15529,78,17,273267,2022-03-01,2022-05-09
15530,91,2,26296,2022-03-01,2022-04-10
15531,142,2,127770,2022-03-01,2022-03-01
15532,49,17,4234,2022-03-01,2022-04-05
15533,142,17,66404,2022-03-01,2022-05-13
15534,14,2,22661,2022-03-01,2022-03-01
15535,78,32,5727,2022-03-01,2022-05-22
15536,14,17,30369,2022-03-01,2022-05-15
15537,91,32,3099,2022-03-01,2022-04-17
15538,78,17,111622,2022-03-01,2022-05-21
15539,78,6,1144,2022-03-01,2022-03-01
15540,91,17,50426,2022-03-01,2022-04-06
15541,78,8,29538,2022-03-01,2022-03-01
15542,91,17,51823,2022-03-01,2022-04-02
15543,78,17,131960,2022-03-01,2022-04-19
15544,92,17,1086,2022-03-01,2022-03-01
15545,142,17,94393,2022-03-01,2022-03-01
15546,123,2,1691,2022-03-01,2022-03-31
15547,78,0,26221,2022-03-01,2022-04-22
15548,78,8,37047,2022-03-01,2022-04-09
15549,91,17,72363,2022-03-01,2022-05-05
15550,142,17,108733,2022-03-01,2022-05-08
15551,2,8,2088,2022-03-01,2022-04-18
15552,10,2,1257,2022-03-01,2022-05-10
15553,78,17,132447,2022-03-01,2022-03-01
15554,142,17,246260,2022-03-01,2022-05-15
15555,14,17,16189,2022-03-01,2022-05-14
15556,29,17,3957,2022-03-01,2022-05-30
15557,89,17,1071,2022-03-01,2022-04-13
15558,14,7,3660,2022-03-01,2022-03-01
15559,2,17,2739,2022-03-01,2022-03-01
15560,142,17,1346732,2022-03-01,2022-05-27
15561,78,8,28519,2022-03-01,2022-04-18
15562,78,4,1369,2022-03-01,2022-03-01
15563,78,17,171325,2022-03-01,2022-03-01
15564,142,7,14005,2022-03-01,2022-03-01
15565,78,8,34701,2022-03-01,2022-04-15
15566,65,1,1560,2022-03-01,2022-03-01
15567,78,17,165692,2022-03-01,2022-05-28
15568,142,2,93040,2022-03-01,2022-05-25
15569,130,17,1814,2022-03-01,2022-03-01
15570,91,17,62047,2022-03-01,2022-03-01
15571,78,17,294937,2022-03-01,2022-03-01
15572,14,17,20954,2022-03-01,2022-04-16
15573,78,24,3730,2022-03-02,2022-04-05
15574,14,2,14128,2022-03-02,2022-05-04
15575,142,17,86310,2022-03-02,2022-03-02
15576,78,2,63989,2022-03-02,2022-03-02
15577,78,17,120570,2022-03-02,2022-04-26
15578,93,17,10150,2022-03-02,2022-03-02
15579,65,17,5509,2022-03-02,2022-04-22
15580,142,17,82884,2022-03-02,2022-04-14
15581,65,8,1633,2022-03-02,2022-04-07
15582,78,2,109721,2022-03-02,2022-04-09
15583,91,2,19302,2022-03-02,2022-04-19
15584,78,17,97866,2022-03-02,2022-04-11
15585,142,17,355106,2022-03-02,2022-04-24
15586,78,17,544580,2022-03-02,2022-03-02
15587,78,17,734000,2022-03-02,2022-03-02
15588,14,2,17292,2022-03-02,2022-04-20
15589,125,2,1015,2022-03-02,2022-03-02
15590,142,17,93332,2022-03-02,2022-03-02
15591,142,40,1760,2022-03-02,2022-05-31
15592,91,2,63138,2022-03-02,2022-04-06
15593,78,2,66857,2022-03-02,2022-04-26
15594,142,17,104489,2022-03-02,2022-03-02
15595,78,17,126129,2022-03-02,2022-03-02
15596,78,17,111669,2022-03-02,2022-03-02
15597,78,17,130789,2022-03-02,2022-05-14
15598,78,39,1055,2022-03-02,2022-04-29
15599,78,17,86992,2022-03-02,2022-05-04
15600,14,2,12803,2022-03-02,2022-04-13
15601,142,17,112426,2022-03-02,2022-05-27
15602,91,2,30396,2022-03-02,2022-05-25
15603,25,17,1365,2022-03-02,2022-04-09
15604,78,17,102874,2022-03-02,2022-05-07
15605,78,17,118369,2022-03-02,2022-03-02
15606,78,2,43419,2022-03-02,2022-04-26
15607,142,2,91732,2022-03-02,2022-05-03
15608,78,17,168343,2022-03-02,2022-04-30
15609,142,12,4550,2022-03-02,2022-03-02
15610,78,8,50014,2022-03-02,2022-05-05
15611,8,7,1394,2022-03-02,2022-04-17
15612,91,17,107840,2022-03-02,2022-04-28
15613,78,17,207957,2022-03-02,2022-05-26
15614,78,2,102449,2022-03-02,2022-05-11
15615,123,8,3951,2022-03-02,2022-04-04
15616,78,17,266238,2022-03-02,2022-05-04
15617,78,2,118396,2022-03-02,2022-03-02
15618,110,17,966,2022-03-02,2022-04-04
15619,85,17,1294,2022-03-02,2022-03-02
15620,142,5,2233,2022-03-02,2022-03-02
15621,78,17,334743,2022-03-02,2022-04-05
15622,91,2,81187,2022-03-02,2022-04-25
15623,91,8,7679,2022-03-02,2022-05-25
15624,91,2,35533,2022-03-02,2022-04-23
15625,142,2,45600,2022-03-02,2022-03-02
15626,14,2,16819,2022-03-02,2022-04-30
15627,142,17,88662,2022-03-02,2022-05-29
15628,78,17,239218,2022-03-02,2022-03-02
15629,14,17,16763,2022-03-02,2022-05-03
15630,14,2,104209,2022-03-02,2022-05-26
15631,78,8,33770,2022-03-02,2022-03-02
15632,78,40,5145,2022-03-02,2022-04-27
15633,78,7,43529,2022-03-02,2022-03-02
15634,142,12,4515,2022-03-02,2022-05-16
15635,142,17,140703,2022-03-02,2022-03-02
15636,78,0,6931,2022-03-02,2022-04-22
15637,78,17,101918,2022-03-02,2022-03-02
15638,91,2,30188,2022-03-02,2022-04-24
15639,142,40,1943,2022-03-02,2022-03-02
15640,78,17,103145,2022-03-02,2022-05-03
15641,142,17,77861,2022-03-02,2022-04-25
15642,142,32,5475,2022-03-02,2022-04-26
15643,78,17,112954,2022-03-02,2022-05-27
15644,120,17,3720,2022-03-02,2022-04-06
15645,78,12,7884,2022-03-02,2022-03-02
15646,78,7,37936,2022-03-02,2022-05-23
15647,2,2,6930,2022-03-02,2022-03-02
15648,78,17,309561,2022-03-02,2022-05-20
15649,78,17,146754,2022-03-02,2022-04-22
15650,78,17,110581,2022-03-02,2022-05-31
15651,127,17,27548,2022-03-02,2022-04-23
15652,91,2,33422,2022-03-02,2022-03-02
15653,78,2,75863,2022-03-02,2022-03-02
15654,70,2,1991,2022-03-02,2022-05-18
15655,78,2,56751,2022-03-02,2022-05-15
15656,78,17,91580,2022-03-02,2022-05-14
15657,78,0,7769,2022-03-02,2022-04-19
15658,10,2,2095,2022-03-02,2022-03-02
15659,142,32,6732,2022-03-02,2022-03-02
15660,70,17,3364,2022-03-02,2022-04-10
15661,17,17,6450,2022-03-02,2022-03-02
15662,142,7,16169,2022-03-02,2022-03-02
15663,78,17,109747,2022-03-02,2022-04-26
15664,78,17,126007,2022-03-02,2022-05-26
15665,78,2,100711,2022-03-02,2022-04-11
15666,14,32,1379,2022-03-02,2022-03-02
15667,91,17,138217,2022-03-02,2022-03-02
15668,142,0,5495,2022-03-02,2022-04-09
15669,142,2,57690,2022-03-02,2022-03-02
15670,78,2,51980,2022-03-02,2022-04-11
15671,78,17,140197,2022-03-02,2022-05-01
15672,91,2,50739,2022-03-02,2022-05-19
15673,78,7,14308,2022-03-02,2022-04-28
15674,78,17,102486,2022-03-02,2022-05-25
15675,78,17,109482,2022-03-02,2022-05-27
15676,91,2,32800,2022-03-02,2022-03-02
15677,78,32,9941,2022-03-02,2022-03-02
15678,78,2,63346,2022-03-02,2022-03-02
15679,91,2,27192,2022-03-02,2022-03-02
15680,17,17,4305,2022-03-02,2022-05-08
15681,14,17,31069,2022-03-03,2022-03-03
15682,142,17,96109,2022-03-03,2022-05-10
15683,78,17,91684,2022-03-03,2022-05-16
15684,142,17,95732,2022-03-03,2022-04-20
15685,91,7,20481,2022-03-03,2022-04-26
15686,78,40,13606,2022-03-03,2022-03-03
15687,130,17,1309,2022-03-03,2022-05-20
15688,78,17,117440,2022-03-03,2022-04-11
15689,78,17,150211,2022-03-03,2022-03-03
15690,130,17,1506,2022-03-03,2022-03-03
15691,142,7,11614,2022-03-03,2022-05-22
15692,91,17,46332,2022-03-03,2022-05-15
15693,142,12,4714,2022-03-03,2022-04-02
15694,142,17,161275,2022-03-03,2022-04-08
15695,78,0,5337,2022-03-03,2022-05-25
15696,142,2,40350,2022-03-03,2022-05-26
15697,78,17,164295,2022-03-03,2022-04-20
15698,142,2,319167,2022-03-03,2022-04-14
15699,142,1,5840,2022-03-03,2022-03-03
15700,91,17,85200,2022-03-03,2022-04-09
15701,127,17,25121,2022-03-03,2022-03-03
15702,78,2,49266,2022-03-03,2022-03-03
15703,47,17,553,2022-03-03,2022-04-17
15704,91,17,49637,2022-03-03,2022-05-10
15705,110,17,1000,2022-03-03,2022-04-28
15706,78,2,56069,2022-03-03,2022-05-31
15707,142,17,101493,2022-03-03,2022-05-31
15708,142,17,153584,2022-03-03,2022-03-03
15709,78,17,100929,2022-03-03,2022-04-21
15710,91,8,7698,2022-03-03,2022-03-03
15711,78,7,50332,2022-03-03,2022-03-03
15712,78,5,5420,2022-03-03,2022-03-03
15713,142,17,80266,2022-03-03,2022-05-14
15714,142,17,110220,2022-03-03,2022-03-03
15715,91,2,33786,2022-03-03,2022-03-03
15716,78,17,348374,2022-03-03,2022-04-14
15717,91,12,5384,2022-03-03,2022-03-03
15718,142,2,39872,2022-03-03,2022-04-03
15719,78,17,184301,2022-03-03,2022-05-30
15720,78,8,20449,2022-03-03,2022-04-26
15721,14,2,14555,2022-03-03,2022-04-12
15722,78,17,158023,2022-03-03,2022-04-29
15723,78,2,68031,2022-03-03,2022-03-03
15724,142,17,86022,2022-03-03,2022-05-31
15725,91,8,14967,2022-03-03,2022-05-26
15726,87,2,1645,2022-03-03,2022-04-25
15727,142,17,89598,2022-03-03,2022-03-03
15728,142,2,46686,2022-03-03,2022-05-03
15729,78,17,243263,2022-03-03,2022-04-19
15730,91,17,64384,2022-03-03,2022-06-01
15731,14,2,9738,2022-03-03,2022-03-03
15732,142,2,56509,2022-03-03,2022-05-28
15733,91,17,138893,2022-03-03,2022-05-28
15734,78,2,61062,2022-03-03,2022-05-08
15735,91,5,2994,2022-03-03,2022-05-03
15736,78,2,58684,2022-03-03,2022-04-07
15737,78,17,115217,2022-03-03,2022-03-03
15738,54,17,2985,2022-03-03,2022-05-11
15739,78,32,6809,2022-03-03,2022-05-24
15740,142,7,11582,2022-03-03,2022-04-10
15741,91,2,155738,2022-03-03,2022-04-24
15742,78,8,27778,2022-03-03,2022-05-23
15743,78,32,6997,2022-03-03,2022-03-03
15744,78,17,200071,2022-03-03,2022-04-02
15745,2,17,3137,2022-03-03,2022-05-07
15746,78,2,51133,2022-03-03,2022-04-09
15747,78,17,128125,2022-03-03,2022-05-20
15748,91,7,42455,2022-03-03,2022-04-28
15749,78,1,14723,2022-03-03,2022-03-03
15750,14,8,6981,2022-03-03,2022-05-18
15751,78,2,71121,2022-03-03,2022-04-27
15752,91,8,7583,2022-03-03,2022-05-04
15753,78,17,159385,2022-03-03,2022-04-30
15754,78,17,138291,2022-03-03,2022-04-27
15755,78,17,119664,2022-03-03,2022-04-12
15756,14,1,23814,2022-03-03,2022-05-21
15757,142,17,99307,2022-03-03,2022-04-27
15758,14,17,25070,2022-03-03,2022-03-03
15759,142,2,52749,2022-03-03,2022-03-03
15760,78,7,20896,2022-03-03,2022-04-27
15761,91,17,484370,2022-03-03,2022-04-15
15762,142,8,15403,2022-03-03,2022-05-22
15763,78,17,117511,2022-03-03,2022-05-05
15764,78,17,139426,2022-03-03,2022-03-03
15765,142,40,7487,2022-03-03,2022-04-15
15766,29,2,1886,2022-03-03,2022-04-21
15767,91,2,20944,2022-03-03,2022-04-19
15768,142,2,64629,2022-03-03,2022-05-13
15769,91,17,62949,2022-03-03,2022-03-03
15770,91,17,47479,2022-03-03,2022-05-01
15771,142,17,77767,2022-03-03,2022-05-31
15772,91,17,70599,2022-03-03,2022-04-06
15773,83,17,1255,2022-03-03,2022-05-22
15774,142,2,176482,2022-03-03,2022-04-11
15775,71,17,1801,2022-03-03,2022-04-17
15776,142,8,38043,2022-03-03,2022-03-03
15777,91,17,50524,2022-03-03,2022-05-07
15778,78,2,57032,2022-03-03,2022-04-15
15779,91,17,53369,2022-03-03,2022-03-03
15780,91,8,7769,2022-03-03,2022-05-16
15781,93,17,5845,2022-03-03,2022-04-10
15782,78,8,26013,2022-03-03,2022-04-25
15783,123,17,3031,2022-03-03,2022-03-03
15784,78,17,167943,2022-03-03,2022-04-21
15785,78,17,85947,2022-03-03,2022-03-03
15786,28,17,2105,2022-03-03,2022-04-11
15787,142,2,38949,2022-03-03,2022-05-18
15788,122,8,1514,2022-03-03,2022-03-03
15789,142,17,131377,2022-03-03,2022-04-04
15790,91,17,49899,2022-03-03,2022-05-22
15791,91,17,59896,2022-03-03,2022-05-16
15792,78,17,536192,2022-03-03,2022-05-14
15793,91,17,45705,2022-03-03,2022-04-30
15794,91,17,56632,2022-03-03,2022-04-21
15795,78,8,20879,2022-03-03,2022-05-12
15796,142,12,4547,2022-03-04,2022-05-27
15797,49,17,4908,2022-03-04,2022-03-04
15798,78,2,107794,2022-03-04,2022-05-25
15799,78,40,5755,2022-03-04,2022-03-04
15800,14,2,19259,2022-03-04,2022-03-04
15801,14,17,31661,2022-03-04,2022-05-30
15802,123,17,6556,2022-03-04,2022-05-08
15803,127,32,1840,2022-03-04,2022-03-04
15804,142,7,21315,2022-03-04,2022-05-04
15805,120,2,2011,2022-03-04,2022-04-12
15806,78,17,129825,2022-03-04,2022-03-04
15807,2,17,4444,2022-03-04,2022-04-07
15808,78,17,152784,2022-03-04,2022-04-28
15809,91,2,26460,2022-03-04,2022-03-04
15810,91,17,60871,2022-03-04,2022-05-15
15811,142,17,165457,2022-03-04,2022-05-15
15812,78,17,262467,2022-03-04,2022-04-10
15813,142,7,15537,2022-03-04,2022-04-24
15814,123,2,1248,2022-03-04,2022-05-24
15815,86,17,1149,2022-03-04,2022-05-27
15816,142,8,18352,2022-03-04,2022-03-04
15817,78,2,77388,2022-03-04,2022-06-02
15818,91,17,55531,2022-03-04,2022-03-04
15819,142,8,15187,2022-03-04,2022-03-04
15820,78,17,132734,2022-03-04,2022-05-19
15821,142,2,111378,2022-03-04,2022-03-04
15822,78,8,17442,2022-03-04,2022-05-29
15823,78,17,125492,2022-03-04,2022-04-24
15824,78,40,2839,2022-03-04,2022-05-12
15825,91,17,105745,2022-03-04,2022-03-04
15826,14,17,28173,2022-03-04,2022-03-04
15827,142,17,81078,2022-03-04,2022-04-28
15828,78,17,322308,2022-03-04,2022-05-04
15829,78,17,171194,2022-03-04,2022-05-25
15830,14,2,46265,2022-03-04,2022-04-12
15831,142,7,12473,2022-03-04,2022-04-04
15832,78,17,135496,2022-03-04,2022-03-04
15833,142,17,83890,2022-03-04,2022-05-06
15834,78,32,8515,2022-03-04,2022-04-17
15835,102,17,1100,2022-03-04,2022-03-04
15836,91,2,37112,2022-03-04,2022-04-29
15837,91,17,48691,2022-03-04,2022-04-13
15838,78,2,52182,2022-03-04,2022-03-04
15839,78,17,191251,2022-03-04,2022-04-23
15840,78,1,8605,2022-03-04,2022-03-04
15841,78,17,161500,2022-03-04,2022-03-04
15842,78,17,113360,2022-03-04,2022-03-04
15843,14,17,19313,2022-03-04,2022-04-23
15844,142,2,55776,2022-03-04,2022-03-04
15845,142,17,102216,2022-03-04,2022-03-04
15846,142,17,75031,2022-03-04,2022-05-27
15847,78,2,91761,2022-03-04,2022-04-12
15848,17,17,6915,2022-03-04,2022-03-04
15849,36,17,1404,2022-03-04,2022-03-04
15850,142,17,147684,2022-03-04,2022-04-27
15851,142,2,45997,2022-03-04,2022-04-14
15852,18,2,978,2022-03-04,2022-04-09
15853,78,2,74212,2022-03-04,2022-04-29
15854,91,12,2923,2022-03-04,2022-05-16
15855,14,17,19823,2022-03-04,2022-03-04
15856,142,2,62872,2022-03-04,2022-03-04
15857,142,2,42781,2022-03-04,2022-05-09
15858,91,2,31038,2022-03-04,2022-05-06
15859,7,17,1651,2022-03-04,2022-04-26
15860,78,2,72301,2022-03-04,2022-04-13
15861,29,17,1947,2022-03-04,2022-05-21
15862,91,17,67536,2022-03-04,2022-03-04
15863,29,17,2268,2022-03-04,2022-04-24
15864,91,17,130236,2022-03-04,2022-05-07
15865,78,2,56122,2022-03-04,2022-03-04
15866,78,17,298652,2022-03-04,2022-04-19
15867,78,17,109715,2022-03-04,2022-05-29
15868,91,2,22459,2022-03-04,2022-03-04
15869,91,32,4360,2022-03-04,2022-03-04
15870,91,2,26106,2022-03-04,2022-03-04
15871,142,7,11417,2022-03-04,2022-03-04
15872,99,17,1739,2022-03-04,2022-03-04
15873,142,17,209742,2022-03-04,2022-05-22
15874,2,8,1081,2022-03-04,2022-04-08
15875,142,17,82322,2022-03-04,2022-03-04
15876,142,17,94228,2022-03-04,2022-03-04
15877,78,17,122949,2022-03-04,2022-05-18
15878,78,17,92400,2022-03-04,2022-04-18
15879,142,8,26264,2022-03-04,2022-04-27
15880,14,7,2770,2022-03-04,2022-05-21
15881,91,17,185241,2022-03-04,2022-04-17
15882,78,17,208558,2022-03-04,2022-04-10
15883,142,7,14822,2022-03-04,2022-04-10
15884,78,17,158326,2022-03-04,2022-05-05
15885,14,8,7897,2022-03-04,2022-04-12
15886,78,17,294750,2022-03-04,2022-05-23
15887,123,17,2564,2022-03-04,2022-04-23
15888,78,17,965117,2022-03-04,2022-05-30
15889,78,17,398257,2022-03-04,2022-04-19
15890,14,2,11761,2022-03-04,2022-04-26
15891,142,17,88302,2022-03-04,2022-03-04
15892,50,17,2572,2022-03-04,2022-04-28
15893,78,17,147455,2022-03-04,2022-03-04
15894,78,17,123779,2022-03-04,2022-03-04
15895,78,17,100944,2022-03-04,2022-05-04
15896,142,17,105703,2022-03-04,2022-05-30
15897,78,17,92455,2022-03-04,2022-05-07
15898,78,8,20606,2022-03-04,2022-05-17
15899,17,17,7110,2022-03-04,2022-03-04
15900,17,17,5918,2022-03-04,2022-04-14
15901,142,17,250473,2022-03-04,2022-05-11
15902,91,17,44984,2022-03-04,2022-03-04
15903,49,17,3997,2022-03-04,2022-03-04
15904,142,17,90763,2022-03-04,2022-05-11
15905,142,32,7955,2022-03-05,2022-05-15
15906,91,17,147249,2022-03-05,2022-04-10
15907,142,8,19097,2022-03-05,2022-05-25
15908,91,2,42082,2022-03-05,2022-05-16
15909,142,40,2354,2022-03-05,2022-03-05
15910,78,17,136915,2022-03-05,2022-05-23
15911,9,17,4893,2022-03-05,2022-04-17
15912,78,8,35254,2022-03-05,2022-05-25
15913,91,32,5294,2022-03-05,2022-03-05
15914,78,2,92984,2022-03-05,2022-05-11
15915,91,17,90054,2022-03-05,2022-05-09
15916,142,12,10000,2022-03-05,2022-04-24
15917,78,17,336431,2022-03-05,2022-03-05
15918,78,2,101196,2022-03-05,2022-06-01
15919,142,17,152493,2022-03-05,2022-04-16
15920,91,17,67489,2022-03-05,2022-05-14
15921,78,17,292662,2022-03-05,2022-04-05
15922,14,32,1169,2022-03-05,2022-05-09
15923,78,17,312358,2022-03-05,2022-05-13
15924,91,2,33947,2022-03-05,2022-05-21
15925,142,5,1418,2022-03-05,2022-04-08
15926,78,17,119613,2022-03-05,2022-05-12
15927,17,2,2917,2022-03-05,2022-03-05
15928,93,17,5624,2022-03-05,2022-05-18
15929,14,2,28142,2022-03-05,2022-05-04
15930,142,7,39613,2022-03-05,2022-05-24
15931,78,17,90122,2022-03-05,2022-03-05
15932,29,2,1347,2022-03-05,2022-05-23
15933,91,17,85275,2022-03-05,2022-05-12
15934,78,17,109962,2022-03-05,2022-04-04
15935,78,2,66443,2022-03-05,2022-04-20
15936,91,17,60495,2022-03-05,2022-03-05
15937,78,17,109276,2022-03-05,2022-05-08
15938,91,17,114784,2022-03-05,2022-05-15
15939,125,2,3452,2022-03-05,2022-03-05
15940,78,17,95048,2022-03-05,2022-04-14
15941,78,8,26937,2022-03-05,2022-05-09
15942,78,17,117195,2022-03-05,2022-03-05
15943,78,17,108759,2022-03-05,2022-04-14
15944,93,17,7247,2022-03-05,2022-04-23
15945,78,17,132091,2022-03-05,2022-04-15
15946,78,2,92580,2022-03-05,2022-04-22
15947,14,2,10185,2022-03-05,2022-04-21
15948,78,17,119139,2022-03-05,2022-03-05
15949,78,2,57266,2022-03-05,2022-03-05
15950,91,17,60717,2022-03-05,2022-04-10
15951,14,17,18530,2022-03-05,2022-04-11
15952,91,8,15190,2022-03-05,2022-03-05
15953,91,8,13646,2022-03-05,2022-03-05
15954,78,17,111139,2022-03-05,2022-05-28
15955,70,8,1414,2022-03-05,2022-03-05
15956,78,17,125097,2022-03-05,2022-05-27
15957,96,2,1442,2022-03-05,2022-04-30
15958,142,12,4247,2022-03-05,2022-04-11
15959,78,17,116804,2022-03-05,2022-05-07
15960,91,2,22993,2022-03-05,2022-05-14
15961,78,24,3015,2022-03-05,2022-03-05
15962,142,2,66153,2022-03-05,2022-04-17
15963,78,17,106730,2022-03-05,2022-05-26
15964,49,2,1891,2022-03-05,2022-03-05
15965,78,17,116227,2022-03-05,2022-05-07
15966,127,8,4696,2022-03-05,2022-03-05
15967,78,0,9496,2022-03-05,2022-05-11
15968,78,17,117691,2022-03-05,2022-06-01
15969,78,17,456919,2022-03-05,2022-05-08
15970,86,12,691,2022-03-05,2022-04-28
15971,91,17,77296,2022-03-05,2022-05-24
15972,91,40,1618,2022-03-05,2022-05-02
15973,78,17,678194,2022-03-05,2022-04-30
15974,78,8,27395,2022-03-05,2022-04-14
15975,142,17,74947,2022-03-05,2022-05-23
15976,2,17,11269,2022-03-05,2022-05-08
15977,78,17,121115,2022-03-05,2022-04-08
15978,14,2,10925,2022-03-05,2022-03-05
15979,110,17,1071,2022-03-05,2022-06-01
15980,14,7,6707,2022-03-05,2022-04-22
15981,142,2,53602,2022-03-05,2022-04-28
15982,142,17,99223,2022-03-05,2022-04-30
15983,110,17,1041,2022-03-05,2022-05-16
15984,78,17,131499,2022-03-05,2022-04-08
15985,142,17,82032,2022-03-05,2022-05-08
15986,92,17,900,2022-03-05,2022-05-28
15987,17,17,5047,2022-03-05,2022-05-14
15988,70,2,2093,2022-03-05,2022-03-05
15989,78,17,105021,2022-03-05,2022-05-31
15990,142,17,211980,2022-03-05,2022-05-24
15991,78,2,60330,2022-03-05,2022-04-28
15992,78,2,62260,2022-03-05,2022-03-05
15993,91,8,12803,2022-03-05,2022-04-28
15994,78,2,59496,2022-03-05,2022-05-09
15995,91,2,41552,2022-03-05,2022-03-05
15996,127,17,5684,2022-03-05,2022-04-15
15997,127,17,53061,2022-03-05,2022-06-01
15998,28,17,1482,2022-03-05,2022-04-27
15999,91,17,56432,2022-03-05,2022-06-01
16000,78,17,146431,2022-03-05,2022-03-05
16001,91,17,45096,2022-03-05,2022-04-27
16002,78,8,31669,2022-03-05,2022-04-22
16003,142,7,10206,2022-03-05,2022-05-03
16004,78,32,19742,2022-03-05,2022-05-17
16005,91,17,61222,2022-03-05,2022-04-28
16006,142,17,70330,2022-03-05,2022-05-26
16007,142,17,106474,2022-03-05,2022-05-19
16008,17,2,2718,2022-03-05,2022-04-21
16009,142,17,66991,2022-03-05,2022-03-05
16010,78,32,7468,2022-03-05,2022-03-05
16011,2,17,3415,2022-03-05,2022-04-22
16012,17,17,5681,2022-03-05,2022-04-20
16013,142,0,5484,2022-03-06,2022-04-16
16014,142,6,2540,2022-03-06,2022-03-06
16015,78,17,298240,2022-03-06,2022-05-03
16016,78,17,88866,2022-03-06,2022-03-06
16017,78,17,191041,2022-03-06,2022-04-15
16018,142,2,60988,2022-03-06,2022-04-26
16019,14,2,9593,2022-03-06,2022-04-17
16020,142,8,13330,2022-03-06,2022-05-16
16021,91,2,469619,2022-03-06,2022-05-04
16022,91,17,62986,2022-03-06,2022-04-18
16023,78,2,53224,2022-03-06,2022-05-28
16024,14,2,18930,2022-03-06,2022-05-17
16025,91,40,4565,2022-03-06,2022-05-16
16026,78,17,154983,2022-03-06,2022-03-06
16027,91,17,150988,2022-03-06,2022-04-24
16028,78,12,5702,2022-03-06,2022-04-20
16029,78,17,236621,2022-03-06,2022-04-15
16030,127,17,8692,2022-03-06,2022-04-17
16031,123,17,2524,2022-03-06,2022-05-31
16032,91,2,38058,2022-03-06,2022-04-27
16033,123,7,10077,2022-03-06,2022-03-06
16034,78,17,245223,2022-03-06,2022-04-06
16035,14,17,29228,2022-03-06,2022-04-11
16036,49,17,14002,2022-03-06,2022-04-11
16037,78,2,68736,2022-03-06,2022-03-06
16038,78,17,312015,2022-03-06,2022-04-26
16039,142,12,10144,2022-03-06,2022-05-01
16040,142,17,164805,2022-03-06,2022-04-13
16041,78,17,100866,2022-03-06,2022-03-06
16042,78,7,25975,2022-03-06,2022-04-20
16043,18,2,2151,2022-03-06,2022-03-06
16044,91,17,98487,2022-03-06,2022-03-06
16045,142,17,90462,2022-03-06,2022-03-06
16046,120,17,4072,2022-03-06,2022-04-30
16047,142,2,40293,2022-03-06,2022-03-06
16048,65,2,8218,2022-03-06,2022-04-12
16049,78,2,79434,2022-03-06,2022-05-09
